2007394	王嘉琪	数据科学与大数据194	86	97	77	74.5	78
2007395	卢雯雯	数据科学与大数据194	61.5	94.5	54	79	82.5
2007396	冯兴萱	数据科学与大数据194	78	62.5	88.5	81	72.5
2007397	葛忠凤	数据科学与大数据194	77	70	99	71	38.5
2007398	徐配	数据科学与大数据194	71.5	70	58	58	92.5
2007399	张玉姿	数据科学与大数据194	38	78	87.5	63.5	84
2007400	魏芸瑶	数据科学与大数据194	61.5	86	57	82	87.5
2007401	薄光芝	数据科学与大数据194	50.5	55.5	87.5	80	98
2007402	张琳乐	数据科学与大数据194	60.5	86.5	72.5	56	34.5
2007403	李玉	数据科学与大数据194	50.5	80	96.5	63.5	74
2007404	黄广辰	数据科学与大数据194	26.5	72.5	42	75	62.5
2007405	蒋嘉	数据科学与大数据194	84	77	96.5	89	63
2007406	张姜美	数据科学与大数据194	29	79.5	82	65.5	71
2007407	葛笑元	数据科学与大数据194	53	88.5	63.5	81	77
2007408	卞宗霖	数据科学与大数据194	62.5	62.5	31	81.5	65
2007409	王晓	数据科学与大数据194	53	77	80	47.5	56.5
2007410	张凤贤	数据科学与大数据194	87	72.5	55.5	72.5	13
2007411	曹震雪	数据科学与大数据194	77.5	86	80	97.5	49.5
2007412	刘瑞萍	数据科学与大数据194	61.5	64.5	33	83	83.5
2007413	张明宇	数据科学与大数据194	69	63.5	94	64.5	78
2007414	徐群	数据科学与大数据194	72	94	81.5	82	82.5
2007415	孙映青	数据科学与大数据194	96.5	90.5	81	64.5	72.5
2007416	宋尉	数据科学与大数据194	53	31	81	98	38.5
2007417	刘乐珍	数据科学与大数据194	92.5	59	88.5	42.5	92.5
2007418	张成蒙	数据科学与大数据194	94	54	89	56.5	84
2007419	冯佳雅	数据科学与大数据194	37	71	16.5	72	87.5
2007420	王晴蕾	数据科学与大数据194	77.5	95.5	64	33.5	98
2007421	王国琳	数据科学与大数据194	44.5	73.5	54	64.5	34.5
2007422	赵凯昌	数据科学与大数据194	85.5	62.5	30	67.5	74
2007423	王子欣	数据科学与大数据194	61	72.5	37	42	62.5
2007424	孙雯	数据科学与大数据194	60	62.5	79.5	96.5	63
2007425	杨如	数据科学与大数据194	52	77	40	82	71
2007426	卢奥涵	数据科学与大数据194	62.5	61.5	54.5	63.5	77
2007427	陈金豪	数据科学与大数据195	37	77	78	81	65
2007428	刘俊梓	数据科学与大数据195	91	47.5	40	63.5	56.5
2007429	高娟雨	数据科学与大数据195	56	47	78.5	97.5	13
2007430	郁小琦	数据科学与大数据195	80.5	47	75	49.5	49.5
2007431	王娇璇	数据科学与大数据195	95	93.5	83	51	83.5
2007432	杨乐甜	数据科学与大数据195	79.5	79	74	99	78
2007433	于美	数据科学与大数据195	95	72	49	94	82.5
2007434	刘文慧	数据科学与大数据195	95.5	95.5	57	68.5	72.5
2007435	张梦利	数据科学与大数据195	72.5	96.5	54	47.5	38.5
2007436	谢啸阳	数据科学与大数据195	34.5	70.5	64.5	75	92.5
2007437	张思慧	数据科学与大数据195	84.5	95.5	73.5	39.5	84
2007438	李孟	数据科学与大数据195	37	70.5	98	79.5	87.5
2007439	李玉然	数据科学与大数据195	51.5	61.5	64.5	100	98
2007440	苏力慧	数据科学与大数据195	86	98	97.5	91.5	34.5
2007441	薛文红	数据科学与大数据195	96.5	57	34	91.5	74
2007442	孟晓	数据科学与大数据195	55.5	86	98	49.5	62.5
2007443	李光	数据科学与大数据195	79.5	97.5	58	74	63
2007444	李佃龙	数据科学与大数据195	94	72.5	64.5	41	71
2007445	李亦悦	数据科学与大数据195	78.5	89	99	82	77
2007446	杨乔萍	数据科学与大数据195	94	80.5	47.5	73.5	65
2007447	李纤超	数据科学与大数据195	55.5	80	37	43	56.5
2007448	刘玉意	数据科学与大数据195	62	80	82	99	13
2007449	张小新	数据科学与大数据195	70.5	38	90	91	49.5
2007450	刘真凡	数据科学与大数据195	87	63	74.5	66.5	83.5
2007451	公亮彤	数据科学与大数据195	62	87.5	79	65.5	78
2007452	杜成辉	数据科学与大数据195	44.5	65.5	81	58	82.5
2007453	陈鹤文	数据科学与大数据195	98	98	71	73.5	72.5
2007454	李欣	数据科学与大数据195	98	72	58	74	38.5
2007455	徐楚峰	数据科学与大数据195	94.5	47	63.5	90	92.5
2007456	张祥潇	数据科学与大数据195	97	77	82	98.5	84
2007457	孙文	数据科学与大数据195	94.5	54	80	26.5	87.5
2007458	王俏月	数据科学与大数据195	62.5	88.5	56	70.5	98
2007459	严飞楠	数据科学与大数据195	70	99	63.5	66	34.5
2007460	肖尚	数据科学与大数据195	70	58	75	41	74
2007461	杜淳娇	数据科学与大数据195	78	87.5	89	82	62.5
2007462	李雨	数据科学与大数据195	86	57	65.5	43.5	63
2007463	胡宗宇	数据科学与大数据195	55.5	87.5	81	88	71
2007464	姜小珲	数据科学与大数据195	86.5	72.5	81.5	91.5	77
2007465	徐超	数据科学与大数据195	80	96.5	47.5	83.5	65
2007466	王誉	数据科学与大数据195	72.5	42	72.5	74.5	56.5
2007467	尚兆豪	数据科学与大数据195	77	96.5	97.5	66.5	13
2007468	蔺耀凤	数据科学与大数据195	79.5	82	83	74	49.5
2007469	朱文澳	数据科学与大数据195	88.5	63.5	64.5	74	83.5
2007470	杨志淇	数据科学与大数据195	62.5	31	82	82	78
2007471	董姿馨	数据科学与大数据195	77	80	64.5	66	82.5
2007472	杜士	数据科学与大数据195	72.5	55.5	98	59	72.5
2007473	魏宇雪	数据科学与大数据195	86	80	42.5	83	38.5
2007474	付秋	数据科学与大数据195	64.5	33	56.5	91.5	92.5
2007475	王凯顺	数据科学与大数据195	63.5	94	72	8	84
2007476	王敬龙	数据科学与大数据195	94	81.5	33.5	96.5	87.5
2007477	刘千真	数据科学与大数据196	90.5	81	64.5	26	98
2007478	张金	数据科学与大数据196	31	81	67.5	58.5	34.5
2007479	张欣谣	数据科学与大数据196	59	88.5	42	73	74
2007480	刘茼	数据科学与大数据196	54	89	96.5	53	62.5
2007481	李静秋	数据科学与大数据196	71	16.5	82	39.5	63
2007482	靳育婷	数据科学与大数据196	95.5	64	63.5	98.5	71
2007483	郭艺行	数据科学与大数据196	73.5	54	81	67.5	77
2007484	姜晓雨	数据科学与大数据196	62.5	30	63.5	73	65
2007485	王政委	数据科学与大数据196	72.5	37	97.5	76.5	56.5
2007486	邱晟	数据科学与大数据196	62.5	79.5	49.5	83.5	13
2007487	刘鑫雨	数据科学与大数据196	77	40	51	82.5	49.5
2007488	陈钦正	数据科学与大数据196	61.5	54.5	99	68	83.5
2007489	张萍慧	数据科学与大数据196	77	78	94	49.5	78
2007490	王璇浩	数据科学与大数据196	47.5	40	68.5	67	82.5
2007491	杜佳瑶	数据科学与大数据196	47	78.5	47.5	49.5	72.5
2007492	刘晓雯	数据科学与大数据196	47	75	75	83	38.5
2007493	祝奕鹏	数据科学与大数据196	93.5	83	39.5	77	92.5
2007494	孙冰泽	数据科学与大数据196	79	74	79.5	95	84
2007495	李文龙	数据科学与大数据196	72	49	100	68.5	87.5
2007496	李芸晓	数据科学与大数据196	95.5	57	91.5	74.5	98
2007497	王晴	数据科学与大数据196	96.5	54	91.5	51	34.5
2007498	赵长齐	数据科学与大数据196	70.5	64.5	49.5	66	74
2007499	王玉雪	数据科学与大数据196	95.5	73.5	74	68.5	62.5
2007500	张玉梦	数据科学与大数据196	70.5	98	41	67.5	63
2007501	孙秀耀	数据科学与大数据196	61.5	64.5	82	98.5	71
2007502	王一敏	数据科学与大数据196	98	97.5	73.5	53	77
2007503	王会	数据科学与大数据196	57	34	43	49	65
2007504	魏先薇	数据科学与大数据196	86	98	99	82	56.5
2007505	陈玉娜	数据科学与大数据196	97.5	58	91	57	13
2007506	许欣华	数据科学与大数据196	72.5	64.5	66.5	48.5	49.5
2007507	孟艳	数据科学与大数据196	89	99	65.5	59	83.5
2007508	陈春玲	数据科学与大数据196	80.5	47.5	58	78	78
2007509	刘明洁	数据科学与大数据196	80	37	73.5	25	82.5
2007510	李晓	数据科学与大数据196	80	82	74	90.5	72.5
2007511	李颖予	数据科学与大数据196	38	90	90	85.5	38.5
2007512	李欣云	数据科学与大数据196	63	74.5	98.5	69	92.5
2007513	薛含恩	数据科学与大数据196	87.5	79	26.5	90.5	84
2007514	潘曦俊	数据科学与大数据196	65.5	81	70.5	84	87.5
2007515	李亚轩	数据科学与大数据196	98	71	66	93	98
2007516	宋益艺	数据科学与大数据196	72	58	41	76.5	34.5
2007517	张智倩	数据科学与大数据196	47	63.5	82	26	74
2007518	刘晓杰	数据科学与大数据196	77	82	43.5	81.5	62.5
2007519	徐赵芹	数据科学与大数据196	54	80	88	33	63
2007520	桑肖斌	数据科学与大数据196	88.5	56	91.5	93	71
2007521	张静楠	数据科学与大数据196	99	63.5	83.5	28	77
2007522	巩昱丽	数据科学与大数据196	58	75	74.5	56.5	65
2007523	葛颖文	数据科学与大数据196	87.5	89	66.5	98.5	56.5
2007524	李晓	数据科学与大数据196	57	65.5	74	30	13
2007525	班晓佳	数据科学与大数据196	87.5	81	74	23.5	49.5
2007526	臧子缘	数据科学与大数据196	72.5	81.5	82	16.5	83.5
2007527	殷凯倩	数据科学与大数据197	96.5	47.5	66	90.5	78
2007528	高金年	数据科学与大数据197	42	72.5	59	82.5	82.5
2007529	刘敏佳	数据科学与大数据197	96.5	97.5	83	51.5	72.5
2007530	何宝香	数据科学与大数据197	82	83	91.5	74.5	38.5
2007531	程樱	数据科学与大数据197	63.5	64.5	8	67.5	92.5
2007532	姜轶芝	数据科学与大数据197	31	82	96.5	91	84
2007533	刘思月	数据科学与大数据197	80	64.5	26	91.5	87.5
2007534	刘云	数据科学与大数据197	55.5	98	58.5	69	98
2007535	刘梦莹	数据科学与大数据197	80	42.5	73	50	34.5
2007536	伦高	数据科学与大数据197	33	56.5	53	98.5	74
2007537	刘国媛	数据科学与大数据197	94	72	39.5	77	62.5
2007538	丁季锋	数据科学与大数据197	81.5	33.5	98.5	85.5	63
2007539	战文超	数据科学与大数据197	81	64.5	67.5	52	71
2007540	许艺瑶	数据科学与大数据197	81	67.5	73	85	77
2007541	张辉圆	数据科学与大数据197	88.5	42	76.5	60	65
2007542	孙美	数据科学与大数据197	89	96.5	83.5	51	56.5
2007543	陈浩	数据科学与大数据197	16.5	82	82.5	81.5	13
2007544	宋馨诺	数据科学与大数据197	64	63.5	68	28	49.5
2007545	高云奇	数据科学与大数据197	54	81	49.5	74	83.5
2007546	李悦	数据科学与大数据197	30	63.5	67	51.5	78
2007547	张奇梓	数据科学与大数据197	37	97.5	49.5	94	82.5
2007548	赵金尚	数据科学与大数据197	79.5	49.5	83	93	72.5
2007549	王彤	数据科学与大数据197	40	51	77	85	38.5
2007550	徐金慧	数据科学与大数据197	54.5	99	95	93	92.5
2007551	舒雪淇	数据科学与大数据197	78	94	68.5	51.5	84
2007552	卢庭天	数据科学与大数据197	40	68.5	74.5	87.5	87.5
2007553	牛官暖	数据科学与大数据197	78.5	47.5	51	95	98
2007554	李美藤	数据科学与大数据197	75	75	66	61	34.5
2007555	王琳雪	数据科学与大数据197	83	39.5	68.5	43.5	74
2007556	张昱	数据科学与大数据197	74	79.5	67.5	79	62.5
2007557	英昀涛	数据科学与大数据197	49	100	98.5	91.5	63
2007558	赵颖	数据科学与大数据197	57	91.5	53	94.5	71
2007559	杜洪宏	数据科学与大数据197	54	91.5	49	50.5	77
2007560	程一迪	数据科学与大数据197	64.5	49.5	82	43	65
2007561	刘诗东	数据科学与大数据197	73.5	74	57	42.5	56.5
2007562	刘晓香	数据科学与大数据197	98	41	48.5	62	13
2007563	马铭涵	数据科学与大数据197	64.5	82	59	73	49.5
2007564	庄欣	数据科学与大数据197	97.5	73.5	78	52	83.5
2007565	刘启玉	数据科学与大数据197	34	43	25	57	78
2007566	庄宇	数据科学与大数据197	98	99	90.5	67.5	82.5
2007567	贾明豪	数据科学与大数据197	58	91	85.5	76.5	72.5
2007568	鲍璐	数据科学与大数据197	64.5	66.5	69	59.5	38.5
2007569	杨文婷	数据科学与大数据197	99	65.5	90.5	92.5	92.5
2007570	朱书语	数据科学与大数据197	47.5	58	84	17	84
2007571	郭祥静	数据科学与大数据197	37	73.5	93	56	87.5
2007572	侯乐静	数据科学与大数据197	82	74	76.5	49.5	98
2007573	于露铭	数据科学与大数据197	90	90	26	42	34.5
2007574	李旭辰	数据科学与大数据197	74.5	98.5	81.5	8	74
2007575	姜柳	数据科学与大数据197	79	26.5	33	83	62.5
2007576	刘超	数据科学与大数据197	81	70.5	93	91	63
2007577	李丹慧	数据科学与大数据198	71	66	28	60.5	71
2007578	张梦杰	数据科学与大数据198	58	41	56.5	53	77
2007579	张天尧	数据科学与大数据198	63.5	82	98.5	68.5	65
2007580	位娟荣	数据科学与大数据198	82	43.5	30	69	56.5
2007581	王露蕾	数据科学与大数据198	80	88	23.5	85	13
2007582	王泽霞	数据科学与大数据198	56	91.5	16.5	93.5	49.5
2007583	孙萍冉	数据科学与大数据198	63.5	83.5	90.5	59.5	83.5
2007584	孟希	数据科学与大数据198	75	74.5	82.5	84.5	78
2007585	刘宏星	数据科学与大数据198	89	66.5	51.5	59.5	82.5
2007586	王晴	数据科学与大数据198	65.5	74	74.5	62	72.5
2007587	周笛	数据科学与大数据198	81	74	67.5	60	38.5
2007588	李淑良	数据科学与大数据198	81.5	82	91	86	92.5
2007589	李秀晗	数据科学与大数据198	47.5	66	91.5	76.5	84
2007590	刘鑫财	数据科学与大数据198	72.5	59	69	60.5	87.5
2007591	刘禹	数据科学与大数据198	97.5	83	50	67.5	98
2007592	张晓	数据科学与大数据198	83	91.5	98.5	51.5	34.5
2007593	张修琪	数据科学与大数据198	64.5	8	77	79	74
2007594	徐世菁	数据科学与大数据198	82	96.5	85.5	93.5	62.5
2007595	李怡琪	数据科学与大数据198	64.5	26	52	78	63
2007596	朱文晗	数据科学与大数据198	98	58.5	85	93.5	71
2007597	王凯达	数据科学与大数据198	42.5	73	60	55	77
2007598	龚慧勤	数据科学与大数据198	56.5	53	51	86	65
2007599	赵冰迪	数据科学与大数据198	72	39.5	81.5	29	56.5
2007600	任慧琪	数据科学与大数据198	33.5	98.5	28	8	13
2007601	王荣欢	数据科学与大数据198	64.5	67.5	74	74	49.5
2007602	石金	数据科学与大数据198	67.5	73	51.5	27.5	83.5
2007603	于胜	数据科学与大数据198	42	76.5	94	8	78
2007604	赵双琦	数据科学与大数据198	96.5	83.5	93	48.5	82.5
2007605	吴浩红	数据科学与大数据198	82	82.5	85	76.5	72.5
2007606	刘蕾东	数据科学与大数据198	63.5	68	93	60.5	38.5
2007607	吴乃雪	数据科学与大数据198	81	49.5	51.5	43.5	92.5
2007608	王玉	数据科学与大数据198	63.5	67	87.5	80	84
2007609	韩成硕	数据科学与大数据198	97.5	49.5	95	63	87.5
2007610	崔杰健	数据科学与大数据198	49.5	83	61	93	98
2007611	刘晨	数据科学与大数据198	51	77	43.5	70	34.5
2007612	李冰	数据科学与大数据198	99	95	79	93.5	74
2007613	褚莉香	数据科学与大数据198	94	68.5	91.5	94	62.5
2007614	刘贝	数据科学与大数据198	68.5	74.5	94.5	71.5	63
2007615	陈俏萌	数据科学与大数据198	47.5	51	50.5	52.5	71
2007616	张若	数据科学与大数据198	75	66	43	55.5	77
2007617	王金凯	数据科学与大数据198	39.5	68.5	42.5	46	65
2007618	孙广霖	数据科学与大数据198	79.5	67.5	62	52	56.5
2007619	丁春	数据科学与大数据198	100	98.5	73	78	13
2007620	刘辰晖	数据科学与大数据198	91.5	53	52	68.5	49.5
2007621	胡永龙	数据科学与大数据198	91.5	49	57	52.5	83.5
2007622	吴麒呈	数据科学与大数据198	49.5	82	67.5	47	78
2007623	高瑞莲	数据科学与大数据198	74	57	76.5	69	82.5
2007624	薛彩	数据科学与大数据198	41	48.5	59.5	45.5	72.5
2007625	孟安惠	数据科学与大数据198	82	59	92.5	37	38.5
2007626	孙祎强	数据科学与大数据198	73.5	78	17	99.5	92.5
2007627	齐宇国	数据科学与大数据199	43	25	56	96.5	84
2007628	王凤涵	数据科学与大数据199	99	90.5	49.5	45.5	87.5
2007629	唐林涵	数据科学与大数据199	91	85.5	42	93	98
2007630	王璐杰	数据科学与大数据199	66.5	69	8	44.5	34.5
2007631	赵春方	数据科学与大数据199	65.5	90.5	83	93	74
2007632	倪雯	数据科学与大数据199	58	84	91	55.5	62.5
2007633	李立	数据科学与大数据199	73.5	93	60.5	54	63
2007634	贾凤福	数据科学与大数据199	74	76.5	53	91	71
2007635	李美裕	数据科学与大数据199	90	26	68.5	79	77
2007636	刘荣玫	数据科学与大数据199	98.5	81.5	69	85	65
2007637	马玉	数据科学与大数据199	26.5	33	85	61.5	56.5
2007638	薛金哲	数据科学与大数据199	70.5	93	93.5	76.5	13
2007639	王离伟	数据科学与大数据199	66	28	59.5	69	49.5
2007640	王婧萍	数据科学与大数据199	41	56.5	84.5	46	83.5
2007641	丁胜	数据科学与大数据199	82	98.5	59.5	39.5	78
2007642	尹锋瑜	数据科学与大数据199	43.5	30	62	63	82.5
2007643	张晓红	数据科学与大数据199	88	23.5	60	63	72.5
2007644	王慧通	数据科学与大数据199	91.5	16.5	86	59.5	38.5
2007645	刘迪	数据科学与大数据199	83.5	90.5	76.5	61.5	92.5
2007646	杨梦敬	数据科学与大数据199	74.5	82.5	60.5	63	84
2007647	张豪伟	数据科学与大数据199	66.5	51.5	67.5	95	87.5
2007648	梁昱文	数据科学与大数据199	74	74.5	51.5	62	98
2007649	张晴美	数据科学与大数据199	74	67.5	79	95	34.5
2007650	孙羽琪	数据科学与大数据199	82	91	93.5	19.5	74
2007651	钱海涵	数据科学与大数据199	66	91.5	78	58.5	62.5
2007652	宋妍丽	数据科学与大数据199	59	69	93.5	63	63
2007653	赵子	数据科学与大数据199	83	50	55	42.5	71
2007654	田钰颐	数据科学与大数据199	91.5	98.5	86	67	77
2007655	刘宝新	数据科学与大数据199	8	77	29	95	65
2007656	徐艺鑫	数据科学与大数据199	96.5	85.5	8	79	56.5
2007657	任文君	数据科学与大数据199	26	52	74	86.5	13
2007658	陈凡	数据科学与大数据199	58.5	85	27.5	86.5	49.5
2007659	李慧方	数据科学与大数据199	73	60	8	94.5	83.5
2007660	贾凯玉	数据科学与大数据199	53	51	48.5	53	78
2007661	周清卿	数据科学与大数据199	39.5	81.5	76.5	35.5	82.5
2007662	高玉琳	数据科学与大数据199	98.5	28	60.5	79.5	72.5
2007663	高江	数据科学与大数据199	67.5	74	43.5	54	38.5
2007664	郇晓	数据科学与大数据199	73	51.5	80	37	92.5
2007665	许雪	数据科学与大数据199	76.5	94	63	67	84
2007666	巩家雯	数据科学与大数据199	83.5	93	93	94	87.5
2007667	王林	数据科学与大数据199	82.5	85	70	62	98
2007668	黄柳斐	数据科学与大数据199	68	93	93.5	69	34.5
2007669	汪晓秋	数据科学与大数据199	49.5	51.5	94	61.5	74
2007670	王家健	数据科学与大数据199	67	87.5	71.5	88.5	62.5
2007671	孙蕾琦	数据科学与大数据199	49.5	95	52.5	56	63
2007672	董理	数据科学与大数据199	83	61	55.5	55	71
2007673	刘雨雨	数据科学与大数据199	77	43.5	46	36	77
2007674	朱宇	数据科学与大数据199	95	79	52	84	65
2007675	籍浩兰	数据科学与大数据199	68.5	91.5	78	43.5	56.5
2007676	张雪	数据科学与大数据199	74.5	94.5	68.5	54	13
2007677	吴宗涵	数据科学与大数据1910	51	50.5	52.5	64.5	49.5
2007678	张海	数据科学与大数据1910	66	43	47	61.5	83.5
2007679	秦巧	数据科学与大数据1910	68.5	42.5	69	71.5	78
2007680	姚文香	数据科学与大数据1910	67.5	62	45.5	74	82.5
2007681	吴倩	数据科学与大数据1910	98.5	73	37	87.5	72.5
2007682	王国云	数据科学与大数据1910	53	52	99.5	39.5	38.5
2007683	袁梦宇	数据科学与大数据1910	49	57	96.5	45.5	92.5
2007684	王敏迪	数据科学与大数据1910	82	67.5	45.5	72	84
2007685	司蓓琨	数据科学与大数据1910	57	76.5	93	80	87.5
2007686	薛传	数据科学与大数据1910	48.5	59.5	44.5	79	98
2007687	宋昱怡	数据科学与大数据1910	59	92.5	93	21	34.5
2007688	张元	数据科学与大数据1910	78	17	55.5	84	74
2007689	胡润男	数据科学与大数据1910	25	56	54	39.5	62.5
2007690	宿静静	数据科学与大数据1910	90.5	49.5	91	63	63
2007691	贾琦芸	数据科学与大数据1910	85.5	42	79	66.5	71
2007692	李鉴	数据科学与大数据1910	69	8	85	81.5	77
2007693	张欣玮	数据科学与大数据1910	90.5	83	61.5	70	65
2007694	李新龙	数据科学与大数据1910	84	91	76.5	64.5	56.5
2007695	祝宇如	数据科学与大数据1910	93	60.5	69	81	13
2007696	唐宸凤	数据科学与大数据1910	76.5	53	46	86	49.5
2007697	王浩如	数据科学与大数据1910	26	68.5	39.5	46.5	83.5
2007698	张星明	数据科学与大数据1910	81.5	69	63	61	78
2007699	纪宇	数据科学与大数据1910	33	85	63	45.5	82.5
2007700	黄雪含	数据科学与大数据1910	93	93.5	59.5	61	72.5
2007701	徐敏	数据科学与大数据1910	28	59.5	61.5	65.5	38.5
2007702	张明宗	数据科学与大数据1910	56.5	84.5	63	64	92.5
2007703	黄梦婷	数据科学与大数据1910	98.5	59.5	95	86.5	84
2007704	朱畅	数据科学与大数据1910	30	62	62	71.5	87.5
2007705	神彦	数据科学与大数据1910	23.5	60	95	56	98
2007706	王楠纯	数据科学与大数据1910	16.5	86	19.5	59	34.5
2007707	王晨文	数据科学与大数据1910	90.5	76.5	58.5	24	74
2007708	侯铭	数据科学与大数据1910	82.5	60.5	63	86.5	62.5
2007709	王玉	数据科学与大数据1910	51.5	67.5	42.5	72.5	63
2007710	马卓	数据科学与大数据1910	74.5	51.5	67	62	71
2007711	陈欣心	数据科学与大数据1910	67.5	79	95	80	77
2007712	刘玥瑶	数据科学与大数据1910	91	93.5	79	81.5	65
2007713	赵月雨	数据科学与大数据1910	91.5	78	86.5	52.5	56.5
2007714	殷敏美	数据科学与大数据1910	69	93.5	86.5	79.5	13
2007715	王依龙	数据科学与大数据1910	50	55	94.5	97.5	49.5
2007716	庄召天	数据科学与大数据1910	98.5	86	53	88	83.5
2007717	王晓	数据科学与大数据1910	77	29	35.5	71.5	78
2007718	马新蕾	数据科学与大数据1910	85.5	8	79.5	71	82.5
2007719	张凯轩	数据科学与大数据1910	52	74	54	71	72.5
2007720	胡晓	数据科学与大数据1910	85	27.5	37	79	38.5
2007721	周敏月	数据科学与大数据1910	60	8	67	87.5	92.5
2007722	徐佳	数据科学与大数据1910	51	48.5	94	65	84
2007723	黄蓝	数据科学与大数据1910	81.5	76.5	62	46	87.5
2007724	范雯	数据科学与大数据1910	28	60.5	69	44.5	98
2007725	徐金聪	数据科学与大数据1910	74	43.5	61.5	78.5	34.5
2007726	贺文	数据科学与大数据1910	51.5	80	88.5	80.5	74
2007727	何钰敏	物联网工程191	94	63	56	82	62.5
2007728	聂庆霏	物联网工程191	93	93	55	63.5	63
2007729	孙璐	物联网工程191	85	70	36	70	71
2007730	杨玉梦	物联网工程191	93	93.5	84	54	77
2007731	李皓慧	物联网工程191	51.5	94	43.5	55	65
2007732	孙绪	物联网工程191	87.5	71.5	54	47	56.5
2007733	耿雨	物联网工程191	95	52.5	64.5	99.5	13
2007734	龚骞	物联网工程191	61	55.5	61.5	47.5	49.5
2007735	张耘娜	物联网工程191	43.5	46	71.5	90	83.5
2007736	刘凯真	物联网工程191	79	52	74	89	78
2007737	张媛	物联网工程191	91.5	78	87.5	64.5	82.5
2007738	殷琦红	物联网工程191	94.5	68.5	39.5	69	72.5
2007739	张睿彤	物联网工程191	50.5	52.5	45.5	71.5	38.5
2007740	兰舒青	物联网工程191	43	47	72	80.5	92.5
2007741	周盛	物联网工程191	42.5	69	80	55.5	84
2007742	朱明娇	物联网工程191	62	45.5	79	46	87.5
2007743	崔晓淼	物联网工程191	73	37	21	80	98
2007744	戚凡满	物联网工程191	52	99.5	84	70.5	34.5
2007745	李静霏	物联网工程191	57	96.5	39.5	48.5	74
2007746	王文	物联网工程191	67.5	45.5	63	43.5	62.5
2007747	王佳瑜	物联网工程191	76.5	93	66.5	71.5	63
2007748	付晓妃	物联网工程191	59.5	44.5	81.5	58	71
2007749	张晓祥	物联网工程191	92.5	93	70	53	77
2007750	高浩悦	物联网工程191	17	55.5	64.5	70	65
2007751	王文	物联网工程191	56	54	81	82	56.5
2007752	孙俞龙	物联网工程191	49.5	91	86	89	13
2007753	张子杰	物联网工程191	42	79	46.5	66.5	49.5
2007754	胡玫皙	物联网工程191	8	85	61	62.5	83.5
2007755	林皓	物联网工程191	83	61.5	45.5	45.5	78
2007756	陈硕宇	物联网工程191	91	76.5	61	37	82.5
2007757	杜玉	物联网工程191	60.5	69	65.5	86.5	72.5
2007758	张晓营	物联网工程191	53	46	64	56	38.5
2007759	张智	物联网工程191	68.5	39.5	86.5	62.5	92.5
2007760	李小瑶	物联网工程191	69	63	71.5	58	84
2007761	赵华坤	物联网工程191	85	63	56	71.5	87.5
2007762	王剑	物联网工程191	93.5	59.5	59	90	98
2007763	刘萍宇	物联网工程191	59.5	61.5	24	99.5	34.5
2007764	马雨松	物联网工程191	84.5	63	86.5	82	74
2007765	张启媛	物联网工程191	59.5	95	72.5	65.5	62.5
2007766	蒋瑞凤	物联网工程191	62	62	62	65	63
2007767	张艺瑶	物联网工程191	60	95	80	65	71
2007768	李建乐	物联网工程191	86	19.5	81.5	50.5	77
2007769	周园璇	物联网工程191	76.5	58.5	52.5	54	65
2007770	吕建	物联网工程191	60.5	63	79.5	79.5	56.5
2007771	刘洪	物联网工程191	67.5	42.5	97.5	73.5	13
2007772	林继	物联网工程191	51.5	67	88	56	49.5
2007773	聂春华	物联网工程191	79	95	71.5	58	83.5
2007774	于依	物联网工程191	93.5	79	71	97.5	78
2007775	张慧	物联网工程191	78	86.5	71	49	82.5
2007776	程晴雨	物联网工程191	93.5	86.5	79	97.5	72.5
2007777	马思同	物联网工程192	55	94.5	87.5	65	38.5
2007778	王颖欣	物联网工程192	86	53	65	64	92.5
2007779	王鹏	物联网工程192	29	35.5	46	50.5	84
2007780	陈静宇	物联网工程192	8	79.5	44.5	64.5	87.5
2007781	刘嘉丽	物联网工程192	74	54	78.5	56	98
2007782	魏丽源	物联网工程192	27.5	37	80.5	41	34.5
2007783	何春平	物联网工程192	8	67	82	53	74
2007784	王葛涵	物联网工程192	48.5	94	63.5	97.5	62.5
2007785	张海	物联网工程192	76.5	62	70	90	63
2007786	王祥	物联网工程192	60.5	69	54	55.5	71
2007787	朱飞	物联网工程192	43.5	61.5	55	74.5	77
2007788	邴瑶芹	物联网工程192	80	88.5	47	29	65
2007789	马忠	物联网工程192	63	56	99.5	37	56.5
2007790	张玉洁	物联网工程192	93	55	47.5	45	13
2007791	李艺晨	物联网工程192	70	36	90	64.5	49.5
2007792	赵雨	物联网工程192	93.5	84	89	90.5	83.5
2007793	吴栩雨	物联网工程192	94	43.5	64.5	31	78
2007794	宋双	物联网工程192	71.5	54	69	70	82.5
2007795	丁欣凤	物联网工程192	52.5	64.5	71.5	63.5	72.5
2007796	蒋乐瑜	物联网工程192	55.5	61.5	80.5	49	38.5
2007797	胡美茹	物联网工程192	46	71.5	55.5	87.5	92.5
2007798	李红	物联网工程192	52	74	46	84	84
2007799	刘平	物联网工程192	78	87.5	80	25	87.5
2007800	王丁睿	物联网工程192	68.5	39.5	70.5	72	98
2007801	梁连运	物联网工程192	52.5	45.5	48.5	65.5	34.5
2007802	岳旻超	物联网工程192	47	72	43.5	47.5	74
2007803	管若国	物联网工程192	69	80	71.5	25	62.5
2007804	孙金媛	物联网工程192	45.5	79	58	54	63
2007805	范兆洁	物联网工程192	37	21	53	54	71
2007806	苗浩媛	物联网工程192	99.5	84	70	66	77
